row_id,split,scenario_id,seed,policy,task_id,success,failure_labels,final_progress,safety_violation,tail_risk,trajectory_samples,y_error,contact_rate,fixture_rate,wall_rate,pocket_rate,saturation_rate,dropout_rate,slip_rate,jam_rate,max_abs_y,max_block_speed,max_lateral_speed,energy
test_combined_tail_stress_1_682_friction_probe,combined_tail_stress,test_combined_tail_stress_1_682,1,friction_probe,4,1,,0.85585,0.00000,0.00000,"0:b(-0.117,0.013):p0.00:c[none];11:b(0.024,0.003):p0.26:c[none];22:b(0.347,-0.014):p0.86:c[pusher_block,block_pocket];33:b(0.343,-0.014):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.014):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.014):p0.86:c[pusher_block,block_pocket]",0.06738,0.72222,0.00000,0.00000,0.62963,0.00000,0.20370,0.00000,0.00000,0.01442,1.54438,0.08160,2.84299
test_combined_tail_stress_1_683_center_push,combined_tail_stress,test_combined_tail_stress_1_683,1,center_push,4,1,,0.86195,0.00000,0.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(0.139,0.010):p0.50:c[none];22:b(0.354,-0.007):p0.88:c[pusher_block,block_pocket];33:b(0.343,-0.007):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.008):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.008):p0.86:c[pusher_block,block_pocket]",0.09184,0.72222,0.00000,0.00000,0.68519,0.03704,0.11111,0.00000,0.00000,0.03404,1.80512,0.16924,3.34152
test_combined_tail_stress_1_683_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_683,1,angle_compensated,4,1,,0.86196,0.00000,0.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(0.016,0.000):p0.28:c[pusher_block];22:b(0.291,-0.031):p0.77:c[none];33:b(0.345,-0.038):p0.87:c[pusher_block,block_pocket];44:b(0.343,-0.038):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.038):p0.86:c[pusher_block,block_pocket]",0.06165,0.77778,0.00000,0.00000,0.53704,0.00000,0.12963,0.00000,0.00000,0.03810,1.03149,0.22280,2.08108
test_combined_tail_stress_1_683_slow_safe,combined_tail_stress,test_combined_tail_stress_1_683,1,slow_safe,4,1,,0.86153,0.00000,0.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(0.145,0.001):p0.51:c[none];22:b(0.344,-0.026):p0.86:c[pusher_block,block_pocket];33:b(0.343,-0.026):p0.86:c[pusher_block,block_pocket];44:b(0.342,-0.026):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.026):p0.86:c[pusher_block,block_pocket]",0.07343,0.77778,0.00000,0.00000,0.70370,0.03704,0.18519,0.00000,0.00000,0.03404,1.81393,0.22513,4.00684
test_combined_tail_stress_1_683_aggressive,combined_tail_stress,test_combined_tail_stress_1_683,1,aggressive,4,1,,0.86182,0.00000,0.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(0.108,0.020):p0.44:c[none];22:b(0.351,0.007):p0.88:c[pusher_block,block_pocket];33:b(0.343,0.007):p0.86:c[pusher_block,block_pocket];44:b(0.343,0.007):p0.86:c[pusher_block,block_pocket];53:b(0.343,0.006):p0.86:c[pusher_block,block_pocket]",0.10615,0.68519,0.00000,0.00000,0.62963,0.03704,0.25926,0.00000,0.00000,0.03404,1.45177,0.08236,2.88538
test_combined_tail_stress_1_683_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_683,1,fixture_avoid,4,0,missed_contact,0.83049,0.00000,1.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(-0.022,0.036):p0.21:c[none];22:b(0.095,-0.027):p0.42:c[none];33:b(0.183,-0.108):p0.58:c[none];44:b(0.264,-0.183):p0.72:c[none];53:b(0.325,-0.240):p0.83:c[none]",0.14037,0.01852,0.01852,0.00000,0.00000,0.03704,0.07407,0.00000,0.00000,0.24012,0.68742,0.32915,6.00974
test_combined_tail_stress_1_683_friction_probe,combined_tail_stress,test_combined_tail_stress_1_683,1,friction_probe,4,1,,0.86164,0.00000,0.00000,"0:b(-0.139,0.034):p0.00:c[none];11:b(0.071,0.013):p0.38:c[none];22:b(0.348,-0.015):p0.87:c[pusher_block,block_pocket];33:b(0.343,-0.016):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.016):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.016):p0.86:c[pusher_block,block_pocket]",0.08390,0.70370,0.00000,0.00000,0.66667,0.00000,0.12963,0.00000,0.00000,0.03404,1.80816,0.17157,2.34212
test_combined_tail_stress_1_684_center_push,combined_tail_stress,test_combined_tail_stress_1_684,1,center_push,4,1,slip,0.86568,0.00000,0.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(0.039,0.070):p0.34:c[none];22:b(0.371,-0.046):p0.91:c[pusher_block,block_pocket];33:b(0.344,-0.047):p0.87:c[pusher_block,block_pocket];44:b(0.343,-0.048):p0.87:c[pusher_block,block_pocket];53:b(0.343,-0.048):p0.87:c[pusher_block,block_pocket]",0.01425,0.75926,0.01852,0.00000,0.59259,0.01852,0.14815,0.09756,0.00000,0.07416,1.83609,0.73456,3.94979
test_combined_tail_stress_1_684_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_684,1,angle_compensated,4,1,,0.86539,0.00000,0.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(-0.010,0.062):p0.25:c[pusher_block];22:b(0.259,0.057):p0.72:c[none];33:b(0.346,0.055):p0.87:c[pusher_block,block_pocket];44:b(0.343,0.055):p0.87:c[pusher_block,block_pocket];53:b(0.343,0.055):p0.87:c[pusher_block,block_pocket]",0.08875,0.87037,0.00000,0.00000,0.53704,0.00000,0.11111,0.00000,0.00000,0.06224,1.78162,0.04361,2.92800
test_combined_tail_stress_1_684_slow_safe,combined_tail_stress,test_combined_tail_stress_1_684,1,slow_safe,4,1,slip,0.86512,0.00000,0.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(0.126,0.076):p0.49:c[block_fixture];22:b(0.357,-0.007):p0.89:c[pusher_block,block_pocket];33:b(0.343,-0.007):p0.87:c[pusher_block,block_pocket];44:b(0.343,-0.007):p0.87:c[pusher_block,block_pocket];53:b(0.343,-0.007):p0.87:c[pusher_block,block_pocket]",0.02706,0.77778,0.01852,0.00000,0.62963,0.03704,0.09259,0.07143,0.00000,0.07559,1.80356,0.85873,4.23467
test_combined_tail_stress_1_684_aggressive,combined_tail_stress,test_combined_tail_stress_1_684,1,aggressive,4,0,slip;sensor_dropout;timeout,0.77188,0.00000,1.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(0.020,0.071):p0.30:c[pusher_block];22:b(0.312,-0.082):p0.81:c[none];33:b(0.340,-0.116):p0.86:c[pusher_block];44:b(0.311,-0.145):p0.81:c[none];53:b(0.289,-0.166):p0.77:c[none]",0.13196,0.35185,0.01852,0.00000,0.16667,0.07407,0.20370,0.05263,0.00000,0.16612,1.73732,0.80962,4.30453
test_combined_tail_stress_1_684_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_684,1,fixture_avoid,4,0,missed_contact;timeout,0.16123,0.00000,1.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(0.039,0.105):p0.34:c[block_fixture];22:b(0.009,0.104):p0.28:c[none];33:b(-0.018,0.103):p0.24:c[none];44:b(-0.042,0.101):p0.19:c[none];53:b(-0.061,0.101):p0.16:c[none]",0.13472,0.01852,0.05556,0.00000,0.00000,0.03704,0.11111,0.00000,0.03704,0.10561,1.36064,0.30107,6.07609
test_combined_tail_stress_1_684_friction_probe,combined_tail_stress,test_combined_tail_stress_1_684,1,friction_probe,4,1,,0.86545,0.00000,0.00000,"0:b(-0.154,0.061):p0.00:c[none];11:b(0.014,0.060):p0.29:c[none];22:b(0.364,0.059):p0.90:c[pusher_block,block_pocket];33:b(0.344,0.059):p0.87:c[pusher_block,block_pocket];44:b(0.343,0.059):p0.87:c[pusher_block,block_pocket];53:b(0.343,0.059):p0.87:c[pusher_block,block_pocket]",0.09283,0.68519,0.00000,0.00000,0.59259,0.00000,0.11111,0.00000,0.00000,0.06132,1.38591,0.00782,3.52142
test_combined_tail_stress_1_685_center_push,combined_tail_stress,test_combined_tail_stress_1_685,1,center_push,4,1,,0.86173,0.00000,0.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.055,0.063):p0.35:c[none];22:b(0.353,0.045):p0.88:c[pusher_block,block_pocket];33:b(0.343,0.045):p0.86:c[pusher_block,block_pocket];44:b(0.343,0.045):p0.86:c[pusher_block,block_pocket];53:b(0.343,0.045):p0.86:c[pusher_block,block_pocket]",0.07504,0.75926,0.00000,0.00000,0.64815,0.01852,0.07407,0.00000,0.00000,0.07757,1.72329,0.10539,3.04073
test_combined_tail_stress_1_685_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_685,1,angle_compensated,4,1,,0.86178,0.00000,0.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.022,0.053):p0.29:c[pusher_block];22:b(0.316,0.032):p0.81:c[pusher_block];33:b(0.344,0.031):p0.86:c[pusher_block,block_pocket];44:b(0.343,0.031):p0.86:c[pusher_block,block_pocket];53:b(0.343,0.030):p0.86:c[pusher_block,block_pocket]",0.06039,0.83333,0.00000,0.00000,0.57407,0.00000,0.16667,0.00000,0.00000,0.07757,1.80046,0.16597,3.13608
test_combined_tail_stress_1_685_slow_safe,combined_tail_stress,test_combined_tail_stress_1_685,1,slow_safe,4,1,,0.86153,0.00000,0.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.092,0.056):p0.41:c[pusher_block];22:b(0.345,0.036):p0.87:c[pusher_block,block_pocket];33:b(0.343,0.036):p0.86:c[pusher_block,block_pocket];44:b(0.343,0.036):p0.86:c[pusher_block,block_pocket];53:b(0.343,0.036):p0.86:c[pusher_block,block_pocket]",0.06614,0.77778,0.00000,0.00000,0.68519,0.03704,0.18519,0.00000,0.00000,0.07757,1.80485,0.15260,4.00684
test_combined_tail_stress_1_685_aggressive,combined_tail_stress,test_combined_tail_stress_1_685,1,aggressive,4,0,slip;missed_contact,1.01788,0.00000,1.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.114,0.001):p0.45:c[none];22:b(0.362,-0.247):p0.90:c[none];33:b(0.430,-0.383):p1.02:c[none];44:b(0.430,-0.355):p1.02:c[none];53:b(0.430,-0.358):p1.02:c[none]",0.32807,0.11111,0.01852,0.05556,0.00000,0.07407,0.11111,0.00000,0.05556,0.39367,1.80058,0.95956,7.98454
test_combined_tail_stress_1_685_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_685,1,fixture_avoid,4,0,missed_contact;timeout,0.35061,0.00000,1.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.073,0.045):p0.38:c[pusher_block];22:b(0.346,0.054):p0.87:c[block_pocket];33:b(0.235,0.053):p0.67:c[none];44:b(0.134,0.052):p0.49:c[none];53:b(0.057,0.051):p0.35:c[none]",0.08132,0.09259,0.00000,0.00000,0.07407,0.03704,0.11111,0.00000,0.00000,0.07757,1.67704,0.19290,4.91587
test_combined_tail_stress_1_685_friction_probe,combined_tail_stress,test_combined_tail_stress_1_685,1,friction_probe,4,1,slip,0.86177,0.00000,0.00000,"0:b(-0.139,0.078):p0.00:c[none];11:b(0.053,0.045):p0.34:c[pusher_block];22:b(0.346,-0.015):p0.87:c[pusher_block,block_pocket];33:b(0.343,-0.015):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.015):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.015):p0.86:c[pusher_block,block_pocket]",0.01501,0.85185,0.01852,0.00000,0.66667,0.00000,0.14815,0.10870,0.00000,0.07757,1.87223,0.95527,5.48653
test_combined_tail_stress_1_686_center_push,combined_tail_stress,test_combined_tail_stress_1_686,1,center_push,4,1,slip,0.86054,0.00000,0.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(0.047,0.056):p0.33:c[block_fixture];22:b(0.348,-0.030):p0.87:c[pusher_block,block_pocket];33:b(0.343,-0.030):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.031):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.031):p0.86:c[pusher_block,block_pocket]",0.04598,0.85185,0.01852,0.00000,0.66667,0.03704,0.20370,0.08696,0.00000,0.06913,1.85928,0.85107,5.05749
test_combined_tail_stress_1_686_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_686,1,angle_compensated,4,1,,0.86058,0.00000,0.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(0.055,0.033):p0.34:c[none];22:b(0.357,-0.002):p0.89:c[pusher_block,block_pocket];33:b(0.343,-0.002):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.002):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.002):p0.86:c[pusher_block,block_pocket]",0.07464,0.83333,0.00000,0.00000,0.64815,0.03704,0.11111,0.00000,0.00000,0.06913,1.67613,0.22027,4.86169
test_combined_tail_stress_1_686_slow_safe,combined_tail_stress,test_combined_tail_stress_1_686,1,slow_safe,4,0,sensor_dropout;timeout,0.75332,0.00000,1.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(0.042,0.050):p0.32:c[none];22:b(0.353,0.023):p0.88:c[pusher_block,block_pocket];33:b(0.327,0.030):p0.83:c[none];44:b(0.302,0.037):p0.79:c[none];53:b(0.283,0.042):p0.75:c[none]",0.11927,0.14815,0.00000,0.00000,0.12963,0.01852,0.18519,0.00000,0.00000,0.06913,1.54042,0.14140,2.61275
test_combined_tail_stress_1_686_aggressive,combined_tail_stress,test_combined_tail_stress_1_686,1,aggressive,4,1,slip,0.86095,0.00000,0.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(0.059,0.043):p0.35:c[none];22:b(0.344,-0.019):p0.86:c[pusher_block,block_pocket];33:b(0.343,-0.020):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.021):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.021):p0.86:c[pusher_block,block_pocket]",0.05551,0.83333,0.01852,0.00000,0.68519,0.20370,0.11111,0.11111,0.00000,0.06913,1.85127,0.78952,7.04959
test_combined_tail_stress_1_686_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_686,1,fixture_avoid,4,0,slip;missed_contact;timeout,0.15569,0.00000,1.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(-0.030,0.153):p0.19:c[none];22:b(0.020,0.207):p0.28:c[none];33:b(-0.006,0.206):p0.23:c[none];44:b(-0.030,0.206):p0.19:c[none];53:b(-0.047,0.206):p0.16:c[none]",0.28245,0.01852,0.05556,0.00000,0.00000,0.05556,0.12963,0.00000,0.03704,0.20701,0.90938,0.57126,7.95175
test_combined_tail_stress_1_686_friction_probe,combined_tail_stress,test_combined_tail_stress_1_686,1,friction_probe,4,1,,0.86055,0.00000,0.00000,"0:b(-0.134,0.069):p0.00:c[none];11:b(0.055,0.048):p0.34:c[none];22:b(0.345,0.020):p0.86:c[pusher_block,block_pocket];33:b(0.343,0.020):p0.86:c[pusher_block,block_pocket];44:b(0.343,0.020):p0.86:c[pusher_block,block_pocket];53:b(0.343,0.020):p0.86:c[pusher_block,block_pocket]",0.09677,0.72222,0.00000,0.00000,0.66667,0.00000,0.11111,0.00000,0.00000,0.06913,1.80775,0.17695,2.61794
test_combined_tail_stress_1_687_center_push,combined_tail_stress,test_combined_tail_stress_1_687,1,center_push,4,0,slip;timeout,0.69373,0.00000,1.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(0.128,0.045):p0.46:c[none];22:b(0.339,-0.152):p0.85:c[none];33:b(0.307,-0.203):p0.79:c[none];44:b(0.277,-0.251):p0.74:c[none];53:b(0.254,-0.287):p0.69:c[none]",0.21131,0.12963,0.01852,0.00000,0.05556,0.05556,0.05556,0.14286,0.00000,0.28680,1.80133,1.14344,5.60921
test_combined_tail_stress_1_687_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_687,1,angle_compensated,4,0,missed_contact;timeout,0.23996,0.00000,1.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(0.023,0.084):p0.27:c[pusher_block,block_fixture];22:b(0.019,0.086):p0.26:c[none];33:b(0.015,0.087):p0.25:c[none];44:b(0.011,0.089):p0.24:c[none];53:b(0.009,0.090):p0.24:c[none]",0.16524,0.11111,0.11111,0.00000,0.00000,0.05556,0.11111,0.00000,0.05556,0.10186,1.46935,0.15416,6.47202
test_combined_tail_stress_1_687_slow_safe,combined_tail_stress,test_combined_tail_stress_1_687,1,slow_safe,4,0,missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(-0.121,0.102):p0.00:c[none];22:b(-0.121,0.102):p0.00:c[none];33:b(-0.121,0.102):p0.00:c[none];44:b(-0.121,0.102):p0.00:c[none];53:b(-0.121,0.102):p0.00:c[none]",0.17735,0.00000,0.00000,0.00000,0.00000,0.01852,0.11111,0.00000,0.00000,0.10186,0.00000,0.00000,6.05636
test_combined_tail_stress_1_687_aggressive,combined_tail_stress,test_combined_tail_stress_1_687,1,aggressive,4,0,jam;fixture_collision;timeout,0.26549,1.00000,1.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(0.034,0.089):p0.29:c[pusher_block,block_fixture];22:b(0.023,0.089):p0.27:c[pusher_block,block_fixture];33:b(0.022,0.089):p0.27:c[pusher_block,block_fixture];44:b(0.023,0.089):p0.27:c[pusher_block,block_fixture];53:b(0.022,0.089):p0.27:c[pusher_block,block_fixture]",0.16409,0.92593,0.79630,0.00000,0.00000,0.11111,0.12963,0.00000,0.77778,0.10186,1.07032,0.14160,1.66409
test_combined_tail_stress_1_687_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_687,1,fixture_avoid,4,0,missed_contact;sensor_dropout;timeout,0.00000,0.00000,1.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(-0.121,0.102):p0.00:c[none];22:b(-0.121,0.102):p0.00:c[none];33:b(-0.121,0.102):p0.00:c[none];44:b(-0.121,0.102):p0.00:c[none];53:b(-0.121,0.102):p0.00:c[none]",0.17735,0.00000,0.00000,0.00000,0.00000,0.03704,0.16667,0.00000,0.00000,0.10186,0.00000,0.00000,6.55726
test_combined_tail_stress_1_687_friction_probe,combined_tail_stress,test_combined_tail_stress_1_687,1,friction_probe,4,1,slip,0.85713,0.00000,0.00000,"0:b(-0.121,0.102):p0.00:c[none];11:b(-0.018,0.084):p0.19:c[pusher_block];22:b(0.241,0.005):p0.67:c[pusher_block];33:b(0.346,-0.005):p0.86:c[pusher_block,block_pocket];44:b(0.343,-0.005):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.005):p0.86:c[pusher_block,block_pocket]",0.07038,0.79630,0.01852,0.00000,0.53704,0.01852,0.07407,0.09302,0.00000,0.10186,1.80480,0.56381,3.02882
test_combined_tail_stress_1_688_center_push,combined_tail_stress,test_combined_tail_stress_1_688,1,center_push,4,0,jam;fixture_collision;timeout,0.27367,1.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(0.017,0.074):p0.27:c[pusher_block];22:b(0.021,0.072):p0.28:c[pusher_block,block_fixture];33:b(0.020,0.071):p0.27:c[pusher_block];44:b(0.026,0.071):p0.28:c[pusher_block,block_fixture];53:b(0.020,0.070):p0.27:c[pusher_block]",0.10395,0.92593,0.62963,0.00000,0.00000,0.05556,0.09259,0.00000,0.48148,0.08248,0.94152,0.07615,1.97525
test_combined_tail_stress_1_688_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_688,1,angle_compensated,4,0,slip;timeout,0.72798,0.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(0.063,0.059):p0.35:c[pusher_block,block_fixture];22:b(0.346,-0.129):p0.86:c[pusher_block,block_pocket];33:b(0.323,-0.157):p0.82:c[none];44:b(0.293,-0.198):p0.77:c[none];53:b(0.270,-0.228):p0.73:c[none]",0.19437,0.29630,0.01852,0.00000,0.14815,0.05556,0.14815,0.18750,0.00000,0.22836,1.92683,1.21201,6.06118
test_combined_tail_stress_1_688_slow_safe,combined_tail_stress,test_combined_tail_stress_1_688,1,slow_safe,4,0,jam;fixture_collision;timeout,0.27416,1.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(0.038,0.064):p0.31:c[pusher_block,block_fixture];22:b(0.019,0.064):p0.27:c[pusher_block];33:b(0.029,0.062):p0.29:c[pusher_block,block_fixture];44:b(0.021,0.062):p0.28:c[pusher_block,block_fixture];53:b(0.020,0.062):p0.27:c[pusher_block,block_fixture]",0.09643,0.90741,0.66667,0.00000,0.00000,0.12963,0.12963,0.00000,0.50000,0.08248,1.80526,0.15201,3.83302
test_combined_tail_stress_1_688_aggressive,combined_tail_stress,test_combined_tail_stress_1_688,1,aggressive,4,0,jam;fixture_collision;timeout,0.27264,1.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(0.033,0.079):p0.30:c[pusher_block,block_fixture];22:b(0.020,0.078):p0.27:c[pusher_block,block_fixture];33:b(0.022,0.079):p0.28:c[pusher_block,block_fixture];44:b(0.023,0.079):p0.28:c[pusher_block,block_fixture];53:b(0.019,0.079):p0.27:c[pusher_block]",0.11263,0.88889,0.68519,0.00000,0.00000,0.12963,0.14815,0.00000,0.55556,0.08248,1.54452,0.06235,3.44317
test_combined_tail_stress_1_688_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_688,1,fixture_avoid,4,0,slip;missed_contact;sensor_dropout;timeout,0.06559,0.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(-0.055,0.170):p0.14:c[none];22:b(0.013,0.267):p0.26:c[none];33:b(-0.028,0.267):p0.19:c[none];44:b(-0.066,0.268):p0.12:c[none];53:b(-0.095,0.268):p0.07:c[none]",0.30159,0.01852,0.05556,0.00000,0.00000,0.03704,0.20370,0.00000,0.03704,0.26761,0.78873,0.59581,7.86633
test_combined_tail_stress_1_688_friction_probe,combined_tail_stress,test_combined_tail_stress_1_688,1,friction_probe,4,0,jam;fixture_collision;sensor_dropout;timeout,0.27752,1.00000,1.00000,"0:b(-0.131,0.082):p0.00:c[none];11:b(-0.034,0.071):p0.18:c[pusher_block];22:b(0.023,0.067):p0.28:c[pusher_block,block_fixture];33:b(0.022,0.066):p0.28:c[pusher_block,block_fixture];44:b(0.020,0.065):p0.27:c[pusher_block,block_fixture];53:b(0.022,0.065):p0.28:c[pusher_block,block_fixture]",0.09907,0.88889,0.62963,0.00000,0.00000,0.03704,0.18519,0.00000,0.48148,0.08248,1.74595,0.09940,2.66605
test_combined_tail_stress_1_689_center_push,combined_tail_stress,test_combined_tail_stress_1_689,1,center_push,4,0,jam;fixture_collision;timeout,0.30081,1.00000,1.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(0.035,0.078):p0.32:c[block_fixture];22:b(0.025,0.078):p0.30:c[pusher_block,block_fixture];33:b(0.025,0.078):p0.30:c[pusher_block,block_fixture];44:b(0.025,0.078):p0.30:c[pusher_block,block_fixture];53:b(0.025,0.078):p0.30:c[pusher_block,block_fixture]",0.11720,0.90741,0.79630,0.00000,0.00000,0.20370,0.12963,0.00000,0.77778,0.09981,1.60986,0.14440,2.65648
test_combined_tail_stress_1_689_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_689,1,angle_compensated,4,0,jam;fixture_collision;timeout,0.30079,1.00000,1.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(0.036,0.079):p0.32:c[pusher_block,block_fixture];22:b(0.025,0.078):p0.30:c[pusher_block,block_fixture];33:b(0.025,0.078):p0.30:c[pusher_block,block_fixture];44:b(0.025,0.077):p0.30:c[pusher_block,block_fixture];53:b(0.025,0.077):p0.30:c[pusher_block,block_fixture]",0.11625,0.92593,0.83333,0.00000,0.00000,0.11111,0.05556,0.00000,0.79630,0.09981,1.80815,0.17875,4.21097
test_combined_tail_stress_1_689_slow_safe,combined_tail_stress,test_combined_tail_stress_1_689,1,slow_safe,4,0,jam;fixture_collision;timeout,0.24991,1.00000,1.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(-0.019,0.072):p0.22:c[pusher_block];22:b(0.025,0.065):p0.30:c[pusher_block,block_fixture];33:b(0.023,0.069):p0.30:c[none];44:b(0.008,0.101):p0.27:c[none];53:b(-0.004,0.126):p0.25:c[none]",0.16494,0.50000,0.37037,0.00000,0.00000,0.03704,0.07407,0.00000,0.35185,0.12556,0.96990,0.19479,4.66602
test_combined_tail_stress_1_689_aggressive,combined_tail_stress,test_combined_tail_stress_1_689,1,aggressive,4,0,jam;fixture_collision;timeout,0.30162,1.00000,1.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(0.030,0.089):p0.31:c[pusher_block,block_fixture];22:b(0.025,0.089):p0.30:c[pusher_block,block_fixture];33:b(0.025,0.088):p0.30:c[pusher_block,block_fixture];44:b(0.025,0.088):p0.30:c[pusher_block,block_fixture];53:b(0.025,0.088):p0.30:c[pusher_block,block_fixture]",0.12741,0.88889,0.85185,0.00000,0.00000,0.12963,0.12963,0.00000,0.79630,0.09981,1.80382,0.11733,4.12554
test_combined_tail_stress_1_689_fixture_avoid,combined_tail_stress,test_combined_tail_stress_1_689,1,fixture_avoid,4,0,missed_contact;sensor_dropout;timeout,0.23639,0.00000,1.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(-0.043,0.083):p0.18:c[none];22:b(0.020,0.071):p0.29:c[none];33:b(0.008,0.072):p0.27:c[none];44:b(-0.003,0.072):p0.25:c[none];53:b(-0.012,0.072):p0.24:c[none]",0.11176,0.01852,0.05556,0.00000,0.00000,0.05556,0.16667,0.00000,0.03704,0.09981,0.60723,0.10048,7.08512
test_combined_tail_stress_1_689_friction_probe,combined_tail_stress,test_combined_tail_stress_1_689,1,friction_probe,4,1,slip,0.86353,0.00000,0.00000,"0:b(-0.145,0.100):p0.00:c[none];11:b(-0.048,0.078):p0.17:c[pusher_block];22:b(0.240,-0.045):p0.68:c[pusher_block];33:b(0.346,-0.070):p0.87:c[pusher_block,block_pocket];44:b(0.343,-0.070):p0.86:c[pusher_block,block_pocket];53:b(0.343,-0.071):p0.86:c[pusher_block,block_pocket]",0.03120,0.75926,0.01852,0.00000,0.53704,0.00000,0.09259,0.12195,0.00000,0.09981,1.82950,0.83000,3.41068
test_combined_tail_stress_1_690_center_push,combined_tail_stress,test_combined_tail_stress_1_690,1,center_push,4,1,,0.84884,0.00000,0.00000,"0:b(-0.090,0.041):p0.00:c[none];11:b(0.147,0.030):p0.46:c[none];22:b(0.345,0.021):p0.85:c[pusher_block,block_pocket];33:b(0.343,0.020):p0.85:c[pusher_block,block_pocket];44:b(0.343,0.020):p0.85:c[pusher_block,block_pocket];53:b(0.343,0.020):p0.85:c[pusher_block,block_pocket]",0.10082,0.74074,0.00000,0.00000,0.70370,0.05556,0.18519,0.00000,0.00000,0.04098,1.80168,0.07769,4.34373
test_combined_tail_stress_1_690_angle_compensated,combined_tail_stress,test_combined_tail_stress_1_690,1,angle_compensated,4,1,,0.84890,0.00000,0.00000,"0:b(-0.090,0.041):p0.00:c[none];11:b(0.127,0.015):p0.43:c[none];22:b(0.348,-0.007):p0.86:c[pusher_block,block_pocket];33:b(0.343,-0.007):p0.85:c[pusher_block,block_pocket];44:b(0.343,-0.007):p0.85:c[pusher_block,block_pocket];53:b(0.343,-0.007):p0.85:c[pusher_block,block_pocket]",0.07340,0.75926,0.00000,0.00000,0.68519,0.07407,0.27778,0.00000,0.00000,0.04098,1.80867,0.18045,4.48395
